label,x,y
BIOCARTA_THELPER_PATHWAY,4.7493397037644005,-10.651518312986038
BIOCARTA_TID_PATHWAY,15.791852559279251,1.506931507912784
BIOCARTA_TNFR1_PATHWAY,16.18873792195965,6.223044135664035
BIOCARTA_TNFR2_PATHWAY,18.50267524811301,4.317132123339331
BIOCARTA_TOB1_PATHWAY,0.14648840173940875,-7.2814794680225585
BIOCARTA_TOLL_PATHWAY,17.44883940828795,0.7418208600677917
BIOCARTA_TPO_PATHWAY,18.392680873283393,0.6501106361641398
BIOCARTA_TRKA_PATHWAY,12.842476913370243,-2.069053543149834
BIOCARTA_TSP1_PATHWAY,20.547005491176183,12.1750592733687
BIOCARTA_TUBBY_PATHWAY,-7.6403431246669,4.7977147366622335
BIOCARTA_UCALPAIN_PATHWAY,20.48011922318037,15.732346963142003
BIOCARTA_VDR_PATHWAY,17.590515036415415,4.131916322440072
BIOCARTA_VEGF_PATHWAY,18.818773269827197,6.938263984366472
BIOCARTA_VIP_PATHWAY,10.584068308612748,-8.279555255103576
BIOCARTA_VITCB_PATHWAY,10.885963000231811,-8.169939535891636
BIOCARTA_VOBESITY_PATHWAY,4.183009019329392,-0.6340484650986453
BIOCARTA_WNT_LRP6_PATHWAY,-6.62818734557119,7.454447093538061
BIOCARTA_WNT_PATHWAY,13.474811899018466,0.3771833932443551
KEGG_ABC_TRANSPORTERS,1.3255765434861368,0.47779332501211563
KEGG_ACUTE_MYELOID_LEUKEMIA,14.057068542140144,-6.765490320102811
KEGG_ADHERENS_JUNCTION,17.388876900325283,1.4665063267272196
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,10.492068414924697,1.5006653916152637
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,11.18775908034365,9.753900227025241
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,-3.4528715583228964,-5.392802303117754
KEGG_ALLOGRAFT_REJECTION,-4.006424262092823,6.834489475424456
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM,-4.771478011045817,-5.177168263039059
KEGG_ALZHEIMERS_DISEASE,17.364557830875423,9.711364117539452
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,14.575916808977585,8.996478327347917
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,13.280606969034187,5.653298534325707
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,8.279621945445127,-3.501070466959889
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,19.37432859328162,-0.6443862740359347
KEGG_APOPTOSIS,10.197182580240565,-6.814903896988492
KEGG_ARACHIDONIC_ACID_METABOLISM,2.0975388577544947,-0.26799006119049884
KEGG_ARGININE_AND_PROLINE_METABOLISM,12.850112979629527,12.853486090760542
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC,-2.2354428337890315,-1.7870812153711755
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM,11.416450515802154,12.464782386758472
KEGG_ASTHMA,-3.590509837602479,7.684121787862681
KEGG_AUTOIMMUNE_THYROID_DISEASE,-4.307851757727811,8.559956283242922
KEGG_AXON_GUIDANCE,1.272915522465629,-6.874117569161948
KEGG_BASAL_CELL_CARCINOMA,-7.24916994241634,-0.8056978611340457
KEGG_BASAL_TRANSCRIPTION_FACTORS,3.499914548431382,-0.7693937604185196
KEGG_BASE_EXCISION_REPAIR,10.393706505881287,5.973050690067004
KEGG_BETA_ALANINE_METABOLISM,10.36304535694739,13.299050817699035
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,14.04525253670532,13.395292012780219
KEGG_BLADDER_CANCER,20.09109601786746,0.7247293232090377
KEGG_BUTANOATE_METABOLISM,10.018327367530915,13.395548740649398
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,7.403168027220572,-9.526606707061223
KEGG_CALCIUM_SIGNALING_PATHWAY,-6.196585564341565,1.4221216290942806
KEGG_CARDIAC_MUSCLE_CONTRACTION,3.1651769431835657,-3.808228561913824
KEGG_CELL_ADHESION_MOLECULES_CAMS,-0.7819440271902647,0.15047995000685344
KEGG_CELL_CYCLE,6.5481266452628955,3.9940311336392833
KEGG_CHEMOKINE_SIGNALING_PATHWAY,-0.2601327677566384,-7.260340529714369
KEGG_CHRONIC_MYELOID_LEUKEMIA,16.266764095153228,-1.1567627269131735
KEGG_CIRCADIAN_RHYTHM_MAMMAL,10.29324956893688,-2.427196686005243
KEGG_CITRATE_CYCLE_TCA_CYCLE,13.201170780264356,17.84464165839541
KEGG_COLORECTAL_CANCER,12.118088289394708,-5.045068234225351
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,11.193484961006927,16.119429087694257
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM,10.887182937422416,7.301960247808269
